s_count,b_count,pitch_num,on_1b,on_2b,on_3b,pitcher_id,stand,p_throws,fastball,last_ff_not
0,1,2,0,0,0,446372,R,R,0,OTHER
1,1,3,0,0,0,446372,R,R,0,CU/SL
2,1,4,0,0,0,446372,R,R,0,OTHER
2,2,5,0,0,0,446372,R,R,0,CU/SL
0,0,1,0,0,0,446372,L,R,1,CU/SL
0,1,2,0,0,0,446372,L,R,0,FF
0,2,3,0,0,0,446372,L,R,0,CH
1,2,4,0,0,0,446372,L,R,1,OTHER
2,2,5,0,0,0,446372,L,R,1,FF
2,3,6,0,0,0,446372,L,R,1,FF
2,3,7,0,0,0,446372,L,R,1,FF
2,3,8,0,0,0,446372,L,R,0,FF
0,0,1,0,0,0,641871,L,R,1,CU/SL
1,0,2,0,0,0,641871,L,R,1,FF
0,0,1,0,0,0,641871,L,R,0,FF
0,1,2,0,0,0,641871,L,R,1,CU/SL
1,1,3,0,0,0,641871,L,R,0,FF
2,1,4,0,0,0,641871,L,R,1,CU/SL
0,0,1,0,0,0,641871,R,R,0,FF
1,0,2,0,0,0,641871,R,R,1,CU/SL
2,0,3,0,0,0,641871,R,R,1,FF
0,0,1,0,0,0,453192,L,L,1,FF
0,1,2,0,0,0,453192,L,L,0,FF
1,1,3,0,0,0,453192,L,L,0,CU/SL
2,1,4,0,0,0,453192,L,L,0,CU/SL
2,2,5,0,0,0,453192,L,L,0,CU/SL
0,0,1,0,0,0,453192,R,L,0,CU/SL
1,0,2,0,0,0,453192,R,L,1,CU/SL
2,0,3,0,0,0,453192,R,L,1,FF
0,0,1,1,0,0,453192,R,L,1,FF
1,0,2,1,0,0,453192,R,L,1,FF
1,1,3,1,0,0,453192,R,L,0,FF
1,2,4,1,0,0,453192,R,L,0,CU/SL
2,2,5,1,0,0,453192,R,L,0,CU/SL
2,3,6,1,0,0,453192,R,L,0,CU/SL
0,0,1,1,1,0,453192,R,L,0,CU/SL
1,0,2,1,1,0,453192,R,L,0,CU/SL
2,0,3,1,1,0,453192,R,L,0,CU/SL
0,0,1,1,1,0,453192,R,L,1,CU/SL
1,0,2,1,1,0,453192,R,L,1,FF
1,1,3,1,1,0,453192,R,L,0,FF
1,2,4,1,1,0,453192,R,L,0,CU/SL
0,0,1,0,0,0,641871,R,R,0,CU/SL
0,1,2,0,0,0,641871,R,R,0,CU/SL
0,2,3,0,0,0,641871,R,R,1,CU/SL
0,0,1,0,0,0,641871,L,R,1,FF
1,0,2,0,0,0,641871,L,R,0,FF
1,1,3,0,0,0,641871,L,R,0,CH
1,2,4,0,0,0,641871,L,R,0,CU/SL
1,3,5,0,0,0,641871,L,R,1,CU/SL
0,0,1,1,0,0,641871,R,R,1,FF
1,0,2,1,0,0,641871,R,R,1,FF
2,0,3,1,0,0,641871,R,R,1,FF
0,0,1,1,0,0,641871,L,R,0,FF
0,1,2,1,0,0,641871,L,R,0,CH
0,2,3,1,0,0,641871,L,R,1,CH
1,2,4,1,0,0,641871,L,R,1,FF
1,3,5,1,0,0,641871,L,R,1,FF
2,3,6,1,0,0,641871,L,R,1,FF
2,3,7,1,0,0,641871,L,R,1,FF
2,3,8,1,0,0,641871,L,R,1,FF
0,0,1,1,1,0,641871,L,R,1,FF
1,0,2,1,1,0,641871,L,R,1,FF
2,0,3,1,1,0,641871,L,R,1,FF
2,1,4,1,1,0,641871,L,R,1,FF
0,0,1,0,0,0,592102,R,R,1,FF
1,0,2,0,0,0,592102,R,R,1,FF
2,0,3,0,0,0,592102,R,R,0,FF
2,1,4,0,0,0,592102,R,R,0,OTHER
0,0,1,1,0,0,592102,L,R,0,OTHER
0,1,2,1,0,0,592102,L,R,1,OTHER
0,2,3,1,0,0,592102,L,R,1,FF
0,0,1,1,0,0,592102,R,R,0,FF
0,0,1,1,0,0,592102,L,R,1,OTHER
1,0,2,1,0,0,592102,L,R,1,FF
2,0,3,1,0,0,592102,L,R,1,FF
0,0,1,0,0,0,502028,L,R,0,FF
0,1,2,0,0,0,502028,L,R,1,OTHER
1,1,3,0,0,0,502028,L,R,0,FF
1,2,4,0,0,0,502028,L,R,0,OTHER
2,2,5,0,0,0,502028,L,R,0,CU/SL
0,0,1,0,0,0,502028,L,R,0,CU/SL
1,0,2,0,0,0,502028,L,R,0,CU/SL
1,1,3,0,0,0,502028,L,R,0,OTHER
1,2,4,0,0,0,502028,L,R,0,OTHER
1,3,5,0,0,0,502028,L,R,0,OTHER
0,0,1,1,0,0,502028,L,R,0,CU/SL
1,0,2,1,0,0,502028,L,R,1,CU/SL
1,1,3,1,0,0,502028,L,R,0,FF
2,1,4,1,0,0,502028,L,R,1,CU/SL
0,0,1,1,0,0,502028,R,R,1,FF
1,0,2,1,0,0,502028,R,R,0,FF
2,0,3,1,0,0,502028,R,R,1,CU/SL
2,0,4,1,0,0,502028,R,R,1,FF
2,1,5,1,0,0,502028,R,R,1,FF
2,2,6,1,0,0,502028,R,R,1,FF
0,0,1,0,0,0,592102,L,R,1,FF
1,0,2,0,0,0,592102,L,R,1,FF
1,1,3,0,0,0,592102,L,R,1,FF
2,1,4,0,0,0,592102,L,R,0,FF
2,2,5,0,0,0,592102,L,R,1,OTHER
2,2,6,0,0,0,592102,L,R,0,FF
2,3,7,0,0,0,592102,L,R,1,OTHER
0,0,1,1,0,0,592102,R,R,0,FF
0,1,2,1,0,0,592102,R,R,1,OTHER
0,0,1,0,0,0,592102,R,R,1,FF
0,0,1,0,0,0,453284,R,R,1,FF
1,0,2,0,0,0,453284,R,R,1,FF
1,1,3,0,0,0,453284,R,R,0,FF
2,1,4,0,0,0,453284,R,R,1,CU/SL
0,0,1,0,0,0,453284,R,R,1,FF
0,1,2,0,0,0,453284,R,R,0,FF
0,2,3,0,0,0,453284,R,R,1,OTHER
0,0,1,0,0,0,453284,R,R,0,FF
0,1,2,0,0,0,453284,R,R,0,OTHER
1,1,3,0,0,0,453284,R,R,0,OTHER
2,1,4,0,0,0,453284,R,R,0,OTHER
2,2,5,0,0,0,453284,R,R,0,OTHER
0,0,1,0,0,0,580792,R,R,0,OTHER
0,1,2,0,0,0,580792,R,R,0,CU/SL
1,1,3,0,0,0,580792,R,R,1,CU/SL
1,2,4,0,0,0,580792,R,R,0,FF
1,3,5,0,0,0,580792,R,R,1,CU/SL
2,3,6,0,0,0,580792,R,R,1,FF
0,0,1,1,0,0,580792,R,R,1,FF
0,1,2,1,0,0,580792,R,R,0,FF
1,1,3,1,0,0,580792,R,R,0,CU/SL
2,1,4,1,0,0,580792,R,R,1,CU/SL
0,0,1,1,0,0,580792,L,R,1,FF
0,1,2,1,0,0,580792,L,R,1,FF
1,1,3,1,0,0,580792,L,R,1,FF
2,1,4,1,0,0,580792,L,R,1,FF
0,0,1,1,0,0,580792,L,R,1,FF
0,1,2,1,0,0,580792,L,R,1,FF
0,0,1,0,0,0,572703,L,R,0,FF
1,0,2,0,0,0,572703,L,R,1,CU/SL
1,1,3,0,0,0,572703,L,R,0,FF
1,2,4,0,0,0,572703,L,R,0,CU/SL
2,2,5,0,0,0,572703,L,R,1,CU/SL
0,0,1,0,0,0,572703,L,R,1,FF
1,0,2,0,0,0,572703,L,R,1,FF
2,0,3,0,0,0,572703,L,R,1,FF
2,1,4,0,0,0,572703,L,R,0,FF
0,0,1,0,0,0,572703,L,R,0,CU/SL
1,0,2,0,0,0,572703,L,R,1,CU/SL
0,0,1,0,0,0,580792,R,R,1,FF
0,1,2,0,0,0,580792,R,R,0,FF
0,0,1,0,0,0,621397,R,L,0,CU/SL
1,0,2,0,0,0,621397,R,L,0,CH
1,1,3,0,0,0,621397,R,L,1,OTHER
1,2,4,0,0,0,621397,R,L,0,FF
1,3,5,0,0,0,621397,R,L,0,CH
2,3,6,0,0,0,621397,R,L,0,CH
0,0,1,0,0,0,621397,L,L,1,CH
0,0,1,0,0,0,572703,L,R,0,FF
0,1,2,0,0,0,572703,L,R,1,CU/SL
1,1,3,0,0,0,572703,L,R,1,FF
1,2,4,0,0,0,572703,L,R,0,FF
1,3,5,0,0,0,572703,L,R,1,CU/SL
0,0,1,0,0,0,572703,L,R,0,FF
0,1,2,0,0,0,572703,L,R,1,CU/SL
0,2,3,0,0,0,572703,L,R,0,FF
1,2,4,0,0,0,572703,L,R,1,CU/SL
1,3,5,0,0,0,572703,L,R,0,FF
2,3,6,0,0,0,572703,L,R,1,CU/SL
2,3,7,0,0,0,572703,L,R,0,FF
2,3,8,0,0,0,572703,L,R,0,CU/SL
0,0,1,1,0,0,572703,R,R,1,CU/SL
0,0,1,1,0,0,572703,L,R,0,FF
0,1,2,1,0,0,572703,L,R,0,CU/SL
1,1,3,1,0,0,572703,L,R,1,CU/SL
1,2,4,0,1,0,572703,L,R,0,FF
1,3,5,0,1,0,572703,L,R,0,N/A
0,0,1,1,1,0,598287,R,R,0,N/A
1,0,2,1,1,0,598287,R,R,0,CU/SL
2,0,3,1,1,0,598287,R,R,0,CU/SL
0,0,1,0,0,0,502083,R,R,1,OTHER
0,1,2,0,0,0,502083,R,R,1,FF
1,1,3,0,0,0,502083,R,R,1,FF
1,2,4,0,0,0,502083,R,R,1,FF
1,3,5,0,0,0,502083,R,R,1,FF
2,3,6,0,0,0,502083,R,R,1,FF
0,0,1,0,0,0,502083,R,R,0,FF
1,0,2,0,0,0,502083,R,R,1,CU/SL
1,1,3,0,0,0,502083,R,R,0,FF
2,1,4,0,0,0,502083,R,R,1,CU/SL
2,2,5,0,0,0,502083,R,R,1,FF
2,2,6,0,0,0,502083,R,R,1,FF
2,3,7,0,0,0,502083,R,R,1,FF
2,3,8,0,0,0,502083,R,R,1,FF
0,0,1,0,0,0,453385,L,L,1,FF
1,0,2,0,0,0,453385,L,L,1,FF
0,0,1,1,0,0,453385,R,L,1,FF
0,1,2,1,0,0,453385,R,L,1,FF
1,1,3,1,0,0,453385,R,L,1,FF
2,1,4,1,0,0,453385,R,L,1,FF
2,2,5,1,0,0,453385,R,L,1,FF
0,0,1,1,1,0,453385,R,L,1,FF
0,1,2,1,1,0,453385,R,L,0,FF
1,1,3,1,1,0,453385,R,L,1,CU/SL
1,2,4,1,1,0,453385,R,L,1,FF
2,2,5,1,1,0,453385,R,L,0,FF
0,0,1,0,1,1,453385,R,L,1,CU/SL
1,0,2,0,1,1,453385,R,L,0,FF
1,1,3,0,1,1,453385,R,L,0,CH
1,2,4,0,1,1,453385,R,L,1,CU/SL
2,2,5,0,1,1,453385,R,L,1,FF
0,0,1,0,1,1,453385,R,L,0,FF
0,0,1,0,1,0,453385,L,L,1,CU/SL
0,1,2,0,1,0,453385,L,L,1,FF
1,1,3,0,1,0,453385,L,L,1,FF
0,0,1,0,0,1,453385,R,L,1,FF
0,1,2,0,0,1,453385,R,L,1,FF
1,1,3,0,0,1,453385,R,L,1,FF
1,2,4,0,0,1,453385,R,L,0,FF
2,2,5,0,0,1,453385,R,L,1,CU/SL
2,3,6,0,0,1,453385,R,L,1,FF
0,0,1,0,0,0,592351,R,R,1,FF
0,1,2,0,0,0,592351,R,R,1,FF
1,1,3,0,0,0,592351,R,R,1,FF
0,0,1,0,0,0,592351,L,R,1,FF
1,0,2,0,0,0,592351,L,R,1,FF
1,1,3,0,0,0,592351,L,R,0,FF
2,1,4,0,0,0,592351,L,R,1,CU/SL
0,0,1,0,0,0,592351,L,R,1,FF
1,0,2,0,0,0,592351,L,R,1,FF
1,1,3,0,0,0,592351,L,R,1,FF
2,1,4,0,0,0,592351,L,R,1,FF
0,0,1,0,0,0,453385,L,L,1,FF
0,1,2,0,0,0,453385,L,L,1,FF
1,1,3,0,0,0,453385,L,L,0,FF
1,2,4,0,0,0,453385,L,L,1,CU/SL
2,2,5,0,0,0,453385,L,L,1,FF
0,0,1,0,0,0,453385,R,L,1,FF
1,0,2,0,0,0,453385,R,L,1,FF
0,0,1,0,0,0,453385,L,L,1,FF
0,1,2,0,0,0,453385,L,L,1,FF
1,1,3,0,0,0,453385,L,L,1,FF
0,0,1,1,0,0,453385,R,L,1,FF
1,0,2,1,0,0,453385,R,L,1,FF
0,0,1,1,1,0,453385,R,L,1,FF
1,0,2,1,1,0,453385,R,L,0,FF
1,1,3,0,1,1,453385,R,L,0,CU/SL
1,2,4,0,1,1,453385,R,L,0,N/A
1,3,5,0,1,1,453385,R,L,0,N/A
0,0,1,1,1,1,453385,R,L,0,N/A
1,0,2,1,1,1,453385,R,L,1,CU/SL
0,0,1,0,0,0,592351,R,R,1,FF
1,0,2,0,0,0,592351,R,R,1,FF
1,1,3,0,0,0,592351,R,R,1,FF
2,1,4,0,0,0,592351,R,R,1,FF
0,0,1,0,0,0,592351,L,R,1,FF
1,0,2,0,0,0,592351,L,R,1,FF
2,0,3,0,0,0,592351,L,R,1,FF
2,1,4,0,0,0,592351,L,R,0,FF
0,0,1,1,0,0,592351,L,R,1,CU/SL
0,1,2,1,0,0,592351,L,R,1,FF
1,1,3,1,0,0,592351,L,R,1,FF
1,2,4,1,0,0,592351,L,R,1,FF
2,2,5,1,0,0,592351,L,R,1,FF
0,0,1,1,0,0,592351,R,R,1,FF
0,0,1,0,0,0,453385,R,L,1,FF
0,1,2,0,0,0,453385,R,L,0,FF
0,2,3,0,0,0,453385,R,L,1,CU/SL
0,3,4,0,0,0,453385,R,L,1,FF
0,0,1,0,0,0,453385,L,L,1,FF
0,0,1,1,0,0,453385,R,L,0,FF
1,0,2,1,0,0,453385,R,L,1,CU/SL
1,1,3,1,0,0,453385,R,L,1,FF
2,1,4,1,0,0,453385,R,L,0,FF
2,2,5,1,0,0,453385,R,L,0,N/A
0,0,1,1,0,0,453385,L,L,0,CU/SL
0,1,2,1,0,0,453385,L,L,1,CU/SL
1,1,3,1,0,0,453385,L,L,1,FF
2,1,4,1,0,0,453385,L,L,0,FF
2,1,5,1,0,0,453385,L,L,1,CU/SL
2,2,6,1,0,0,453385,L,L,0,FF
0,0,1,0,0,0,592351,R,R,0,CU/SL
0,1,2,0,0,0,592351,R,R,1,CU/SL
0,2,3,0,0,0,592351,R,R,0,FF
1,2,4,0,0,0,592351,R,R,1,CU/SL
1,3,5,0,0,0,592351,R,R,1,FF
2,3,6,0,0,0,592351,R,R,0,FF
2,3,7,0,0,0,592351,R,R,1,CU/SL
2,3,8,0,0,0,592351,R,R,1,FF
0,0,1,0,0,0,592351,L,R,1,FF
1,0,2,0,0,0,592351,L,R,1,FF
0,0,1,0,0,0,592351,R,R,0,FF
0,1,2,0,0,0,592351,R,R,0,CU/SL
1,1,3,0,0,0,592351,R,R,0,CU/SL
2,1,4,0,0,0,592351,R,R,1,CU/SL
2,2,5,0,0,0,592351,R,R,0,FF
2,2,6,0,0,0,592351,R,R,1,CU/SL
2,3,7,0,0,0,592351,R,R,0,FF
0,0,1,0,0,0,453385,R,L,1,CU/SL
1,0,2,0,0,0,453385,R,L,0,FF
2,0,3,0,0,0,453385,R,L,0,CU/SL
0,0,1,0,0,0,453385,L,L,1,CU/SL
1,0,2,0,0,0,453385,L,L,0,FF
1,1,3,0,0,0,453385,L,L,0,CU/SL
2,1,4,0,0,0,453385,L,L,1,CU/SL
2,1,5,0,0,0,453385,L,L,0,FF
0,0,1,0,0,0,453385,R,L,0,CU/SL
1,0,2,0,0,0,453385,R,L,1,CU/SL
1,1,3,0,0,0,453385,R,L,0,FF
1,2,4,0,0,0,453385,R,L,0,CH
2,2,5,0,0,0,453385,R,L,1,CH
2,3,6,0,0,0,453385,R,L,1,FF
0,0,1,0,0,0,592351,L,R,1,FF
1,0,2,0,0,0,592351,L,R,0,FF
2,0,3,0,0,0,592351,L,R,1,CU/SL
2,1,4,0,0,0,592351,L,R,1,FF
2,2,5,0,0,0,592351,L,R,0,FF
0,0,1,0,0,0,592351,L,R,1,CU/SL
0,1,2,0,0,0,592351,L,R,0,FF
0,2,3,0,0,0,592351,L,R,0,CU/SL
0,0,1,0,0,0,592351,R,R,1,CU/SL
0,0,1,0,0,0,453385,R,L,1,FF
0,1,2,0,0,0,453385,R,L,1,FF
0,2,3,0,0,0,453385,R,L,1,FF
0,3,4,0,0,0,453385,R,L,1,FF
0,0,1,1,0,0,453385,R,L,1,FF
1,0,2,1,0,0,453385,R,L,0,FF
2,0,3,1,0,0,453385,R,L,0,CH
0,0,1,1,0,0,453385,R,L,0,CU/SL
0,1,2,1,0,0,453385,R,L,1,CU/SL
0,2,3,1,0,0,453385,R,L,1,FF
1,2,4,1,0,0,453385,R,L,0,FF
2,2,5,1,0,0,453385,R,L,1,CU/SL
2,3,6,1,0,0,453385,R,L,0,FF
0,0,1,1,1,0,453385,L,L,1,CU/SL
0,1,2,1,1,0,453385,L,L,0,FF
1,1,3,1,1,0,453385,L,L,1,CU/SL
1,2,4,1,1,0,453385,L,L,1,FF
1,3,5,1,1,0,453385,L,L,1,FF
2,3,6,1,1,0,453385,L,L,1,FF
2,3,7,1,1,0,453385,L,L,0,FF
2,3,8,1,1,0,453385,L,L,1,CU/SL
0,0,1,1,1,0,453385,R,L,1,FF
0,1,2,1,1,0,453385,R,L,1,FF
1,1,3,1,1,0,453385,R,L,0,FF
1,2,4,1,1,0,453385,R,L,1,CU/SL
1,3,5,1,1,0,453385,R,L,1,FF
0,0,1,0,0,0,592351,L,R,1,FF
1,0,2,0,0,0,592351,L,R,1,FF
0,0,1,0,1,0,592351,L,R,0,FF
1,0,2,0,1,0,592351,L,R,1,CU/SL
0,0,1,0,0,1,592351,R,R,0,FF
1,0,2,0,0,1,592351,R,R,0,CU/SL
2,0,3,0,0,1,592351,R,R,1,CU/SL
2,1,4,0,0,1,592351,R,R,0,FF
0,0,1,0,0,1,592351,R,R,1,CU/SL
0,1,2,0,0,1,592351,R,R,1,FF
0,2,3,0,0,1,592351,R,R,1,FF
1,2,4,0,0,1,592351,R,R,0,FF
2,2,5,0,0,1,592351,R,R,0,CU/SL
0,0,1,0,0,0,643256,L,R,0,CU/SL
0,1,2,0,0,0,643256,L,R,0,OTHER
0,2,3,0,0,0,643256,L,R,0,OTHER
1,2,4,0,0,0,643256,L,R,1,OTHER
2,2,5,0,0,0,643256,L,R,1,FF
0,0,1,0,0,0,643256,R,R,0,FF
0,1,2,0,0,0,643256,R,R,0,OTHER
1,1,3,0,0,0,643256,R,R,0,OTHER
1,2,4,0,0,0,643256,R,R,0,OTHER
0,0,1,0,0,0,643256,L,R,1,OTHER
1,0,2,0,0,0,643256,L,R,0,FF
0,0,1,0,0,0,592351,L,R,1,CU/SL
1,0,2,0,0,0,592351,L,R,1,FF
1,1,3,0,0,0,592351,L,R,0,FF
2,1,4,0,0,0,592351,L,R,1,CU/SL
2,2,5,0,0,0,592351,L,R,0,FF
0,0,1,0,0,0,592351,R,R,1,CU/SL
0,1,2,0,0,0,592351,R,R,0,FF
1,1,3,0,0,0,592351,R,R,1,CU/SL
0,0,1,1,0,0,592351,L,R,1,FF
0,1,2,1,0,0,592351,L,R,1,FF
0,0,1,1,1,0,592351,L,R,1,FF
1,0,2,1,1,0,592351,L,R,1,FF
1,1,3,1,1,0,592351,L,R,1,FF
1,2,4,1,1,0,592351,L,R,0,FF
2,2,5,1,1,0,592351,L,R,0,CU/SL
0,0,1,1,1,0,592351,R,R,1,CU/SL
0,0,1,0,0,0,572362,R,L,1,FF
1,0,2,0,0,0,572362,R,L,0,FF
1,1,3,0,0,0,572362,R,L,0,CH
1,2,4,0,0,0,572362,R,L,1,CH
0,0,1,0,0,0,572362,R,L,1,FF
1,0,2,0,0,0,572362,R,L,1,FF
1,1,3,0,0,0,572362,R,L,0,FF
1,2,4,0,0,0,572362,R,L,0,CH
2,2,5,0,0,0,572362,R,L,1,CH
2,2,6,0,0,0,572362,R,L,1,FF
0,0,1,0,0,0,572362,R,L,0,FF
1,0,2,0,0,0,572362,R,L,0,CU/SL
2,0,3,0,0,0,572362,R,L,1,CH
2,1,4,0,0,0,572362,R,L,0,FF
0,0,1,1,0,0,572362,R,L,1,CH
0,1,2,1,0,0,572362,R,L,1,FF
1,1,3,1,0,0,572362,R,L,1,FF
2,1,4,1,0,0,572362,R,L,0,FF
2,2,5,1,0,0,572362,R,L,0,CU/SL
0,0,1,0,0,0,592351,L,R,0,CH
1,0,2,0,0,0,592351,L,R,1,N/A
2,0,3,0,0,0,592351,L,R,1,FF
0,0,1,0,0,0,592351,L,R,0,FF
1,0,2,0,0,0,592351,L,R,0,CU/SL
2,0,3,0,0,0,592351,L,R,1,CU/SL
2,1,4,0,0,0,592351,L,R,0,FF
2,2,5,0,0,0,592351,L,R,0,CU/SL
0,0,1,0,0,0,592351,R,R,1,CU/SL
1,0,2,0,0,0,592351,R,R,0,FF
2,0,3,0,0,0,592351,R,R,0,CU/SL
2,1,4,0,0,0,592351,R,R,0,CU/SL
0,0,1,1,0,0,592351,R,R,0,CU/SL
0,0,1,0,0,0,572362,L,L,0,CU/SL
1,0,2,0,0,0,572362,L,L,1,N/A
1,1,3,0,0,0,572362,L,L,0,FF
0,0,1,0,0,0,572362,R,L,0,CU/SL
0,1,2,0,0,0,572362,R,L,0,CU/SL
1,1,3,0,0,0,572362,R,L,1,CH
1,2,4,0,0,0,572362,R,L,1,FF
2,2,5,0,0,0,572362,R,L,0,FF
0,0,1,0,0,0,572362,L,L,1,CU/SL
0,1,2,0,0,0,572362,L,L,1,FF
1,1,3,0,0,0,572362,L,L,0,FF
1,2,4,0,0,0,572362,L,L,0,CU/SL
2,2,5,0,0,0,572362,L,L,1,CH
2,2,6,0,0,0,572362,L,L,1,FF
0,0,1,0,0,0,459429,R,L,1,FF
1,0,2,0,0,0,459429,R,L,1,FF
2,0,3,0,0,0,459429,R,L,1,FF
0,0,1,0,0,0,459429,R,L,0,FF
0,1,2,0,0,0,459429,R,L,1,CU/SL
1,1,3,0,0,0,459429,R,L,1,FF
2,1,4,0,0,0,459429,R,L,1,FF
2,2,5,0,0,0,459429,R,L,0,FF
2,3,6,0,0,0,459429,R,L,1,CU/SL
0,0,1,1,0,0,459429,L,L,1,FF
1,0,2,1,0,0,459429,L,L,1,FF
0,0,1,1,1,0,459429,L,L,1,FF
0,1,2,1,1,0,459429,L,L,1,FF
0,0,1,0,1,0,543766,R,R,1,FF
0,0,1,1,0,0,543766,L,R,0,FF
1,0,2,1,0,0,543766,L,R,1,CU/SL
0,0,1,0,0,0,628318,L,R,0,FF
1,0,2,0,0,0,628318,L,R,0,N/A
2,0,3,0,0,0,628318,L,R,0,N/A
0,0,1,0,0,0,628318,L,R,0,N/A
0,0,1,0,0,0,628318,R,R,1,OTHER
1,0,2,0,0,0,628318,R,R,0,FF
1,1,3,0,0,0,628318,R,R,0,N/A
2,1,4,0,0,0,628318,R,R,0,N/A
2,2,5,0,0,0,628318,R,R,0,N/A
2,2,6,0,0,0,628318,R,R,0,N/A
2,3,7,0,0,0,628318,R,R,1,N/A
2,3,8,0,0,0,628318,R,R,0,FF
2,3,9,0,0,0,628318,R,R,0,N/A
2,3,10,0,0,0,628318,R,R,0,OTHER
0,0,1,0,0,0,451584,L,R,1,N/A
1,0,2,0,0,0,451584,L,R,1,FF
1,1,3,0,0,0,451584,L,R,1,FF
2,1,4,0,0,0,451584,L,R,0,FF
2,2,5,0,0,0,451584,L,R,0,OTHER
2,3,6,0,0,0,451584,L,R,1,OTHER
2,3,7,0,0,0,451584,L,R,1,FF
2,3,8,0,0,0,451584,L,R,1,FF
0,0,1,1,0,0,451584,R,R,1,FF
1,0,2,1,0,0,451584,R,R,1,FF
2,0,3,1,0,0,451584,R,R,0,FF
2,1,4,1,0,0,451584,R,R,1,OTHER
0,0,1,1,0,0,451584,R,R,0,FF
0,1,2,1,0,0,451584,R,R,1,OTHER
1,1,3,1,0,0,451584,R,R,1,FF
0,0,1,0,0,0,571578,R,L,1,FF
0,0,1,0,0,0,571578,L,L,1,FF
1,0,2,0,0,0,571578,L,L,0,FF
0,0,1,0,0,0,571578,R,L,1,CU/SL
1,0,2,0,0,0,571578,R,L,0,FF
2,0,3,0,0,0,571578,R,L,0,CU/SL
2,1,4,0,0,0,571578,R,L,0,CU/SL
2,1,5,0,0,0,571578,R,L,1,CU/SL
0,0,1,0,0,0,622072,L,L,1,FF
1,0,2,0,0,0,622072,L,L,1,FF
0,0,1,0,1,0,622072,R,L,0,FF
1,0,2,0,1,0,622072,R,L,0,CH
1,1,3,0,1,0,622072,R,L,1,OTHER
1,2,4,0,1,0,622072,R,L,0,FF
2,2,5,0,1,0,622072,R,L,0,CH
0,0,1,0,0,1,622072,R,L,0,OTHER
0,1,2,0,0,1,622072,R,L,0,OTHER
1,1,3,0,0,1,622072,R,L,1,OTHER
1,2,4,0,0,1,622072,R,L,0,FF
1,3,5,0,0,1,622072,R,L,0,CH
0,0,1,0,0,0,622072,R,L,1,CH
0,1,2,0,0,0,622072,R,L,0,FF
1,1,3,0,0,0,622072,R,L,0,CH
1,2,4,0,0,0,622072,R,L,0,OTHER
2,2,5,0,0,0,622072,R,L,0,CH
0,0,1,0,0,0,571578,R,L,1,OTHER
1,0,2,0,0,0,571578,R,L,0,FF
2,0,3,0,0,0,571578,R,L,0,CU/SL
2,1,4,0,0,0,571578,R,L,1,CU/SL
0,0,1,0,0,0,571578,R,L,0,FF
0,1,2,0,0,0,571578,R,L,1,CU/SL
0,2,3,0,0,0,571578,R,L,0,FF
1,2,4,0,0,0,571578,R,L,0,CU/SL
2,2,5,0,0,0,571578,R,L,0,CU/SL
0,0,1,0,0,0,571578,R,L,0,CU/SL
0,1,2,0,0,0,571578,R,L,1,CU/SL
1,1,3,0,0,0,571578,R,L,1,FF
1,2,4,0,0,0,571578,R,L,0,FF
1,3,5,0,0,0,571578,R,L,1,CU/SL
2,3,6,0,0,0,571578,R,L,0,FF
0,0,1,0,0,0,622072,R,L,0,CU/SL
1,0,2,0,0,0,622072,R,L,0,OTHER
0,0,1,0,1,0,622072,L,L,0,OTHER
1,0,2,0,1,0,622072,L,L,0,OTHER
1,1,3,0,1,0,622072,L,L,1,OTHER
2,1,4,0,1,0,622072,L,L,0,FF
0,0,1,0,1,0,622072,R,L,0,OTHER
1,0,2,0,1,0,622072,R,L,0,CH
1,1,3,0,0,1,622072,R,L,0,CH
0,0,1,0,0,0,622072,R,L,1,OTHER
1,0,2,0,0,0,622072,R,L,0,FF
2,0,3,0,0,0,622072,R,L,0,CH
2,1,4,0,0,0,622072,R,L,0,OTHER
2,2,5,0,0,0,622072,R,L,0,CH
2,2,6,0,0,0,622072,R,L,0,CH
0,0,1,0,0,0,571578,R,L,0,OTHER
1,0,2,0,0,0,571578,R,L,0,CU/SL
1,1,3,0,0,0,571578,R,L,1,CU/SL
2,1,4,0,0,0,571578,R,L,0,FF
2,2,5,0,0,0,571578,R,L,1,CU/SL
0,0,1,0,0,0,571578,R,L,1,FF
1,0,2,0,0,0,571578,R,L,0,FF
1,1,3,0,0,0,571578,R,L,0,CH
2,1,4,0,0,0,571578,R,L,0,CU/SL
0,0,1,0,0,0,571578,R,L,1,CU/SL
1,0,2,0,0,0,571578,R,L,1,FF
2,0,3,0,0,0,571578,R,L,1,FF
2,1,4,0,0,0,571578,R,L,0,FF
0,0,1,0,0,0,622072,L,L,1,CU/SL
1,0,2,0,0,0,622072,L,L,1,FF
1,1,3,0,0,0,622072,L,L,1,FF
2,1,4,0,0,0,622072,L,L,0,FF
0,0,1,0,1,0,622072,L,L,1,OTHER
1,0,2,0,1,0,622072,L,L,0,FF
0,0,1,0,0,1,622072,R,L,0,OTHER
0,0,1,1,0,0,622072,R,L,1,OTHER
1,0,2,1,0,0,622072,R,L,1,FF
1,1,3,1,0,0,622072,R,L,0,FF
1,2,4,1,0,0,622072,R,L,0,CH
2,2,5,1,0,0,622072,R,L,1,CH
2,3,6,1,0,0,622072,R,L,0,FF
0,0,1,1,0,0,622072,R,L,1,CH
0,1,2,1,0,0,622072,R,L,0,FF
